animeID,name,title_english,type,source,producers,genre,studio,episodes,start_date,end_date,duration,rating,score,scored_by,rank,popularity,members,favorites,background,premiered,broadcast,season,year
11759,Accel World,Accel World,TV,Light novel,Genco,Game,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Genco,Sci-Fi,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Genco,Romance,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Genco,School,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Rakuonsha,Action,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Rakuonsha,Game,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Rakuonsha,Sci-Fi,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Rakuonsha,Romance,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Rakuonsha,School,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Warner Bros. Japan,Action,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Warner Bros. Japan,Game,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Warner Bros. Japan,Sci-Fi,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Warner Bros. Japan,Romance,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,Warner Bros. Japan,School,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,flying DOG,Action,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,flying DOG,Game,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,flying DOG,Sci-Fi,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,flying DOG,Romance,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,flying DOG,School,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,ASCII Media Works,Action,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,ASCII Media Works,Game,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,ASCII Media Works,Sci-Fi,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,ASCII Media Works,Romance,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11759,Accel World,Accel World,TV,Light novel,ASCII Media Works,School,Sunrise,24.0,2012-04-07,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,7.5,252895,1657,109,469283,3810,"Accel World adapts the first 4 novels of Reki Kawahara's light novel series of the same title, as well as content from the 10th novel.",Spring 2012,Saturdays at 00:30 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Bandai Visual,Comedy,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Bandai Visual,School,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Bandai Visual,Shounen,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Bandai Visual,Sports,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Lantis,Comedy,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Lantis,School,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Lantis,Shounen,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Lantis,Sports,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Nihon Ad Systems,Comedy,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Nihon Ad Systems,School,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Nihon Ad Systems,Shounen,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Nihon Ad Systems,Sports,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Mainichi Broadcasting System,Comedy,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Mainichi Broadcasting System,School,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Mainichi Broadcasting System,Shounen,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Mainichi Broadcasting System,Sports,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
11771,Kuroko no Basket,Kuroko's Basketball,TV,Manga,Banpresto,Comedy,Production I.G,25.0,2012-04-08,2012-09-02,24 min per ep,PG-13 - Teens 13 or older,8.34,315061,212,88,534177,16005,"Kuroko no Basket also has a series of light novels, audio CDs, and several games for the Nintendo 3DS. Kuroko also appears in the crossover fighting game J-Stars Victory VS.",Spring 2012,Sundays at 01:58 (JST),Spring,2012
